"","DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","What","Number","Shape","DepthMin","DepthMax","DurationMin","DurationMax","Shallow","Deep","start","end","t.diff","flag","divenum","depth","duration"
"1352","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 3:10","10/1/16 3:12","Surface",NA,"",NA,NA,87,89,68,20,2016-09-30 23:10:00,2016-09-30 23:12:00,0,0,605,NA,88
"1354","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:06","10/1/16 4:10","Dive",1,"V",63,64.5,261,263,NA,NA,2016-10-01 00:06:00,2016-10-01 00:10:00,3240,1,606,63.75,262
"1355","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:10","10/1/16 4:14","Surface",NA,"",NA,NA,237,239,138,100,2016-10-01 00:10:00,2016-10-01 00:14:00,0,0,606,NA,238
"1356","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:14","10/1/16 4:16","Dive",1,"V",93,94.5,155,157,NA,NA,2016-10-01 00:14:00,2016-10-01 00:16:00,0,0,607,93.75,156
"1357","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:16","10/1/16 4:19","Surface",NA,"",NA,NA,143,145,121,23,2016-10-01 00:16:00,2016-10-01 00:19:00,0,0,607,NA,144
"1358","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:19","10/1/16 4:23","Dive",1,"V",75,76.5,227,229,NA,NA,2016-10-01 00:19:00,2016-10-01 00:23:00,0,0,608,75.75,228
"1359","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:23","10/1/16 4:28","Surface",NA,"",NA,NA,303,305,108,196,2016-10-01 00:23:00,2016-10-01 00:28:00,0,0,608,NA,304
"1360","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:28","10/1/16 4:35","Dive",1,"U",292,299.5,445,447,NA,NA,2016-10-01 00:28:00,2016-10-01 00:35:00,0,0,609,295.75,446
"1361","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:35","10/1/16 4:42","Surface",NA,"",NA,NA,397,399,347,51,2016-10-01 00:35:00,2016-10-01 00:42:00,0,0,609,NA,398
"1362","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:42","10/1/16 4:44","Dive",1,"Square",75,76.5,147,149,NA,NA,2016-10-01 00:42:00,2016-10-01 00:44:00,0,0,610,75.75,148
"1363","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 4:44","10/1/16 4:47","Surface",NA,"",NA,NA,153,155,65,89,2016-10-01 00:44:00,2016-10-01 00:47:00,0,0,610,NA,154
"1365","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 4:48","10/1/16 4:50","Dive",1,"V",50.5,51,129,131,NA,NA,2016-10-01 00:48:00,2016-10-01 00:50:00,60,1,611,50.75,130
"1366","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 4:50","10/1/16 4:51","Surface",NA,"",NA,NA,57,59,54,4,2016-10-01 00:50:00,2016-10-01 00:51:00,0,0,611,NA,58
"1367","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 4:51","10/1/16 4:53","Dive",1,"U",59,60.5,161,163,NA,NA,2016-10-01 00:51:00,2016-10-01 00:53:00,0,0,612,59.75,162
"1368","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 4:53","10/1/16 5:05","Surface",NA,"",NA,NA,713,715,253,461,2016-10-01 00:53:00,2016-10-01 01:05:00,0,0,612,NA,714
"1369","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 5:05","10/1/16 5:09","Dive",1,"V",50.5,51,197,199,NA,NA,2016-10-01 01:05:00,2016-10-01 01:09:00,0,0,613,50.75,198
"1370","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 5:09","10/1/16 5:24","Surface",NA,"",NA,NA,929,931,330,600,2016-10-01 01:09:00,2016-10-01 01:24:00,0,0,613,NA,930
"1371","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 5:24","10/1/16 5:34","Dive",1,"U",512,527.5,583,585,NA,NA,2016-10-01 01:24:00,2016-10-01 01:34:00,0,0,614,519.75,584
"1372","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 5:34","10/1/16 5:34","Surface",NA,"",NA,NA,35,37,33,3,2016-10-01 01:34:00,2016-10-01 01:34:00,0,0,614,NA,36
"1373","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 5:34","10/1/16 5:36","Dive",1,"Square",57,58.5,115,117,NA,NA,2016-10-01 01:34:00,2016-10-01 01:36:00,0,0,615,57.75,116
"1374","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 5:36","10/1/16 5:37","Surface",NA,"",NA,NA,57,59,54,4,2016-10-01 01:36:00,2016-10-01 01:37:00,0,0,615,NA,58
"1376","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:09","10/1/16 6:11","Dive",1,"V",71,72.5,127,129,NA,NA,2016-10-01 02:09:00,2016-10-01 02:11:00,1920,1,616,71.75,128
"1377","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:11","10/1/16 6:12","Surface",NA,"",NA,NA,65,67,60,6,2016-10-01 02:11:00,2016-10-01 02:12:00,0,0,616,NA,66
"1378","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:12","10/1/16 6:16","Dive",1,"V",57,58.5,229,231,NA,NA,2016-10-01 02:12:00,2016-10-01 02:16:00,0,0,617,57.75,230
"1379","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:16","10/1/16 6:22","Surface",NA,"",NA,NA,379,381,306,74,2016-10-01 02:16:00,2016-10-01 02:22:00,0,0,617,NA,380
"1380","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:22","10/1/16 6:24","Dive",1,"V",73,74.5,99,101,NA,NA,2016-10-01 02:22:00,2016-10-01 02:24:00,0,0,618,73.75,100
"1381","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:24","10/1/16 6:28","Surface",NA,"",NA,NA,265,267,197,69,2016-10-01 02:24:00,2016-10-01 02:28:00,0,0,618,NA,266
"1382","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:28","10/1/16 6:30","Dive",1,"V",67,68.5,131,133,NA,NA,2016-10-01 02:28:00,2016-10-01 02:30:00,0,0,619,67.75,132
"1383","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:30","10/1/16 6:33","Surface",NA,"",NA,NA,143,145,116,28,2016-10-01 02:30:00,2016-10-01 02:33:00,0,0,619,NA,144
"1384","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:33","10/1/16 6:36","Dive",1,"U",61,62.5,203,205,NA,NA,2016-10-01 02:33:00,2016-10-01 02:36:00,0,0,620,61.75,204
"1385","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 6:36","10/1/16 6:38","Surface",NA,"",NA,NA,113,115,96,18,2016-10-01 02:36:00,2016-10-01 02:38:00,0,0,620,NA,114
"1387","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 6:38","10/1/16 6:40","Dive",1,"U",52.5,53,127,129,NA,NA,2016-10-01 02:38:00,2016-10-01 02:40:00,0,0,621,52.75,128
"1388","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 6:40","10/1/16 6:53","Surface",NA,"",NA,NA,793,795,461,333,2016-10-01 02:40:00,2016-10-01 02:53:00,0,0,621,NA,794
"1389","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 6:53","10/1/16 7:03","Dive",1,"U",720,735.5,633,635,NA,NA,2016-10-01 02:53:00,2016-10-01 03:03:00,0,0,622,727.75,634
"1390","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:03","10/1/16 7:17","Surface",NA,"",NA,NA,799,801,568,232,2016-10-01 03:03:00,2016-10-01 03:17:00,0,0,622,NA,800
"1391","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:17","10/1/16 7:23","Dive",1,"U",340,347.5,399,401,NA,NA,2016-10-01 03:17:00,2016-10-01 03:23:00,0,0,623,343.75,400
"1392","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:23","10/1/16 7:28","Surface",NA,"",NA,NA,257,259,250,8,2016-10-01 03:23:00,2016-10-01 03:28:00,0,0,623,NA,258
"1393","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:28","10/1/16 7:35","Dive",1,"U",300,307.5,461,463,NA,NA,2016-10-01 03:28:00,2016-10-01 03:35:00,0,0,624,303.75,462
"1394","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:35","10/1/16 7:42","Surface",NA,"",NA,NA,401,403,363,39,2016-10-01 03:35:00,2016-10-01 03:42:00,0,0,624,NA,402
"1395","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:42","10/1/16 7:49","Dive",1,"U",230,233.5,411,413,NA,NA,2016-10-01 03:42:00,2016-10-01 03:49:00,0,0,625,231.75,412
"1396","Tt0022",110608,NA,"Transmission","Mk10",3,"10/1/16 7:49","10/1/16 7:53","Surface",NA,"",NA,NA,217,219,197,21,2016-10-01 03:49:00,2016-10-01 03:53:00,0,0,625,NA,218
"1398","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 7:53","10/1/16 8:01","Dive",1,"Square",210,213.5,509,511,NA,NA,2016-10-01 03:53:00,2016-10-01 04:01:00,0,0,626,211.75,510
"1399","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:01","10/1/16 8:04","Surface",NA,"",NA,NA,157,159,153,5,2016-10-01 04:01:00,2016-10-01 04:04:00,0,0,626,NA,158
"1400","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:04","10/1/16 8:11","Dive",1,"Square",230,233.5,431,433,NA,NA,2016-10-01 04:04:00,2016-10-01 04:11:00,0,0,627,231.75,432
"1401","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:11","10/1/16 8:13","Surface",NA,"",NA,NA,133,135,121,13,2016-10-01 04:11:00,2016-10-01 04:13:00,0,0,627,NA,134
"1402","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:13","10/1/16 8:21","Dive",1,"Square",214,217.5,457,459,NA,NA,2016-10-01 04:13:00,2016-10-01 04:21:00,0,0,628,215.75,458
"1403","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:21","10/1/16 8:22","Surface",NA,"",NA,NA,103,105,94,10,2016-10-01 04:21:00,2016-10-01 04:22:00,0,0,628,NA,104
"1404","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:22","10/1/16 8:30","Dive",1,"Square",210,213.5,471,473,NA,NA,2016-10-01 04:22:00,2016-10-01 04:30:00,0,0,629,211.75,472
"1405","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:30","10/1/16 8:32","Surface",NA,"",NA,NA,113,115,114,0,2016-10-01 04:30:00,2016-10-01 04:32:00,0,0,629,NA,114
"1406","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:32","10/1/16 8:40","Dive",1,"Square",206,209.5,477,479,NA,NA,2016-10-01 04:32:00,2016-10-01 04:40:00,0,0,630,207.75,478
"1407","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 8:40","10/1/16 8:43","Surface",NA,"",NA,NA,141,143,137,5,2016-10-01 04:40:00,2016-10-01 04:43:00,0,0,630,NA,142
"1409","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 8:43","10/1/16 8:49","Dive",1,"Square",206,209.5,401,403,NA,NA,2016-10-01 04:43:00,2016-10-01 04:49:00,0,0,631,207.75,402
"1410","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 8:49","10/1/16 8:51","Surface",NA,"",NA,NA,115,117,112,4,2016-10-01 04:49:00,2016-10-01 04:51:00,0,0,631,NA,116
"1411","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 8:51","10/1/16 8:59","Dive",1,"Square",214,217.5,493,495,NA,NA,2016-10-01 04:51:00,2016-10-01 04:59:00,0,0,632,215.75,494
"1412","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 8:59","10/1/16 9:01","Surface",NA,"",NA,NA,107,109,108,0,2016-10-01 04:59:00,2016-10-01 05:01:00,0,0,632,NA,108
"1413","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 9:01","10/1/16 9:08","Dive",1,"Square",202,205.5,435,437,NA,NA,2016-10-01 05:01:00,2016-10-01 05:08:00,0,0,633,203.75,436
"1414","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 9:08","10/1/16 9:10","Surface",NA,"",NA,NA,115,117,116,0,2016-10-01 05:08:00,2016-10-01 05:10:00,0,0,633,NA,116
"1415","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 9:10","10/1/16 9:18","Dive",1,"Square",190,193.5,451,453,NA,NA,2016-10-01 05:10:00,2016-10-01 05:18:00,0,0,634,191.75,452
"1416","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 9:18","10/1/16 9:20","Surface",NA,"",NA,NA,135,137,127,9,2016-10-01 05:18:00,2016-10-01 05:20:00,0,0,634,NA,136
"1417","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 9:20","10/1/16 9:28","Dive",1,"U",340,347.5,485,487,NA,NA,2016-10-01 05:20:00,2016-10-01 05:28:00,0,0,635,343.75,486
"1418","Tt0022",110608,NA,"Transmission","Mk10",1,"10/1/16 9:28","10/1/16 9:32","Surface",NA,"",NA,NA,197,199,185,13,2016-10-01 05:28:00,2016-10-01 05:32:00,0,0,635,NA,198
"1421","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 19:54","10/1/16 20:00","Dive",1,"V",444,451.5,353,355,NA,NA,2016-10-01 15:54:00,2016-10-01 16:00:00,0,0,636,447.75,354
"1422","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:00","10/1/16 20:03","Surface",NA,"",NA,NA,209,211,203,7,2016-10-01 16:00:00,2016-10-01 16:03:00,0,0,636,NA,210
"1423","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:03","10/1/16 20:05","Dive",1,"U",59,60.5,95,97,NA,NA,2016-10-01 16:03:00,2016-10-01 16:05:00,0,0,637,59.75,96
"1424","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:05","10/1/16 20:18","Surface",NA,"",NA,NA,787,789,534,254,2016-10-01 16:05:00,2016-10-01 16:18:00,0,0,637,NA,788
"1425","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:18","10/1/16 20:20","Dive",1,"U",178,181.5,149,151,NA,NA,2016-10-01 16:18:00,2016-10-01 16:20:00,0,0,638,179.75,150
"1426","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:20","10/1/16 20:27","Surface",NA,"",NA,NA,399,401,284,116,2016-10-01 16:20:00,2016-10-01 16:27:00,0,0,638,NA,400
"1427","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:27","10/1/16 20:31","Dive",1,"V",119,121.5,257,259,NA,NA,2016-10-01 16:27:00,2016-10-01 16:31:00,0,0,639,120.25,258
"1428","Tt0022",110608,NA,"Transmission","Mk10",4,"10/1/16 20:31","10/1/16 22:32","Surface",NA,"",NA,NA,7225,7227,3963,3263,2016-10-01 16:31:00,2016-10-01 18:32:00,0,0,639,NA,7226
"1431","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 23:21","10/1/16 23:28","Dive",1,"U",276,283.5,445,447,NA,NA,2016-10-01 19:21:00,2016-10-01 19:28:00,2460,1,640,279.75,446
"1432","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 23:28","10/1/16 23:32","Surface",NA,"",NA,NA,239,241,186,54,2016-10-01 19:28:00,2016-10-01 19:32:00,0,0,640,NA,240
"1433","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 23:32","10/1/16 23:39","Dive",1,"U",162,165.5,433,435,NA,NA,2016-10-01 19:32:00,2016-10-01 19:39:00,0,0,641,163.75,434
"1434","Tt0022",110608,NA,"Transmission","Mk10",2,"10/1/16 23:39","10/2/16 0:46","Surface",NA,"",NA,NA,4023,4025,2337,1687,2016-10-01 19:39:00,2016-10-01 20:46:00,0,0,641,NA,4024
"1435","Tt0022",110608,NA,"Transmission","Mk10",2,"10/2/16 0:46","10/2/16 0:52","Dive",1,"U",206,209.5,349,351,NA,NA,2016-10-01 20:46:00,2016-10-01 20:52:00,0,0,642,207.75,350
"1436","Tt0022",110608,NA,"Transmission","Mk10",2,"10/2/16 0:52","10/2/16 0:55","Surface",NA,"",NA,NA,187,189,133,55,2016-10-01 20:52:00,2016-10-01 20:55:00,0,0,642,NA,188
"1437","Tt0022",110608,NA,"Transmission","Mk10",2,"10/2/16 0:55","10/2/16 1:02","Dive",1,"U",300,307.5,431,433,NA,NA,2016-10-01 20:55:00,2016-10-01 21:02:00,0,0,643,303.75,432
"1438","Tt0022",110608,NA,"Transmission","Mk10",2,"10/2/16 1:02","10/2/16 1:05","Surface",NA,"",NA,NA,135,137,105,31,2016-10-01 21:02:00,2016-10-01 21:05:00,0,0,643,NA,136
"1439","Tt0022",110608,NA,"Transmission","Mk10",2,"10/2/16 1:05","10/2/16 1:06","Dive",1,"U",50.5,51,53,55,NA,NA,2016-10-01 21:05:00,2016-10-01 21:06:00,0,0,644,50.75,54
"1440","Tt0022",110608,NA,"Transmission","Mk10",2,"10/2/16 1:06","10/2/16 1:17","Surface",NA,"",NA,NA,661,663,256,406,2016-10-01 21:06:00,2016-10-01 21:17:00,0,0,644,NA,662
"1442","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 1:17","10/2/16 1:25","Dive",1,"Square",316,323.5,513,515,NA,NA,2016-10-01 21:17:00,2016-10-01 21:25:00,0,0,645,319.75,514
"1443","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 1:25","10/2/16 1:27","Surface",NA,"",NA,NA,143,145,116,28,2016-10-01 21:25:00,2016-10-01 21:27:00,0,0,645,NA,144
"1444","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 1:27","10/2/16 1:30","Dive",1,"U",51.5,52,129,131,NA,NA,2016-10-01 21:27:00,2016-10-01 21:30:00,0,0,646,51.75,130
"1445","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 1:30","10/2/16 2:31","Surface",NA,"",NA,NA,3651,3653,2003,1649,2016-10-01 21:30:00,2016-10-01 22:31:00,0,0,646,NA,3652
"1446","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 2:31","10/2/16 2:33","Dive",1,"U",65,66.5,125,127,NA,NA,2016-10-01 22:31:00,2016-10-01 22:33:00,0,0,647,65.75,126
"1447","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 2:33","10/2/16 2:46","Surface",NA,"",NA,NA,787,789,483,305,2016-10-01 22:33:00,2016-10-01 22:46:00,0,0,647,NA,788
"1448","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 2:46","10/2/16 2:49","Dive",1,"U",57,58.5,191,193,NA,NA,2016-10-01 22:46:00,2016-10-01 22:49:00,0,0,648,57.75,192
"1449","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 2:49","10/2/16 3:04","Surface",NA,"",NA,NA,907,909,410,498,2016-10-01 22:49:00,2016-10-01 23:04:00,0,0,648,NA,908
"1450","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 3:04","10/2/16 3:07","Dive",1,"U",103,104.5,163,165,NA,NA,2016-10-01 23:04:00,2016-10-01 23:07:00,0,0,649,103.75,164
"1451","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 3:07","10/2/16 3:34","Surface",NA,"",NA,NA,1647,1649,957,691,2016-10-01 23:07:00,2016-10-01 23:34:00,0,0,649,NA,1648
"1453","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 3:35","10/2/16 3:38","Dive",1,"U",63,64.5,185,187,NA,NA,2016-10-01 23:35:00,2016-10-01 23:38:00,60,1,650,63.75,186
"1454","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 3:38","10/2/16 3:46","Surface",NA,"",NA,NA,507,509,344,164,2016-10-01 23:38:00,2016-10-01 23:46:00,0,0,650,NA,508
"1455","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 3:46","10/2/16 3:49","Dive",1,"V",91,92.5,185,187,NA,NA,2016-10-01 23:46:00,2016-10-01 23:49:00,0,0,651,91.75,186
"1456","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 3:49","10/2/16 4:25","Surface",NA,"",NA,NA,2139,2141,828,1312,2016-10-01 23:49:00,2016-10-02 00:25:00,0,0,651,NA,2140
"1457","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 4:25","10/2/16 4:28","Dive",1,"V",83,84.5,205,207,NA,NA,2016-10-02 00:25:00,2016-10-02 00:28:00,0,0,652,83.75,206
"1458","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 4:28","10/2/16 4:33","Surface",NA,"",NA,NA,255,257,132,124,2016-10-02 00:28:00,2016-10-02 00:33:00,0,0,652,NA,256
"1459","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 4:33","10/2/16 4:36","Dive",1,"V",59,60.5,187,189,NA,NA,2016-10-02 00:33:00,2016-10-02 00:36:00,0,0,653,59.75,188
"1460","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 4:36","10/2/16 4:36","Surface",NA,"",NA,NA,47,49,43,5,2016-10-02 00:36:00,2016-10-02 00:36:00,0,0,653,NA,48
"1461","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 4:36","10/2/16 4:40","Dive",1,"V",54.5,55,183,185,NA,NA,2016-10-02 00:36:00,2016-10-02 00:40:00,0,0,654,54.75,184
"1462","Tt0022",110608,NA,"Transmission","Mk10",3,"10/2/16 4:40","10/2/16 5:13","Surface",NA,"",NA,NA,1997,1999,902,1096,2016-10-02 00:40:00,2016-10-02 01:13:00,0,0,654,NA,1998
"1464","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 5:13","10/2/16 5:19","Dive",1,"U",332,339.5,389,391,NA,NA,2016-10-02 01:13:00,2016-10-02 01:19:00,0,0,655,335.75,390
"1465","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 5:19","10/2/16 5:21","Surface",NA,"",NA,NA,133,135,134,0,2016-10-02 01:19:00,2016-10-02 01:21:00,0,0,655,NA,134
"1466","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 5:21","10/2/16 5:23","Dive",1,"U",69,70.5,89,91,NA,NA,2016-10-02 01:21:00,2016-10-02 01:23:00,0,0,656,69.75,90
"1467","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 5:23","10/2/16 6:15","Surface",NA,"",NA,NA,3123,3125,1612,1512,2016-10-02 01:23:00,2016-10-02 02:15:00,0,0,656,NA,3124
"1468","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 6:15","10/2/16 6:18","Dive",1,"V",67,68.5,187,189,NA,NA,2016-10-02 02:15:00,2016-10-02 02:18:00,0,0,657,67.75,188
"1469","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 6:18","10/2/16 6:28","Surface",NA,"",NA,NA,589,591,362,228,2016-10-02 02:18:00,2016-10-02 02:28:00,0,0,657,NA,590
"1470","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 6:28","10/2/16 6:30","Dive",1,"V",51.5,52,153,155,NA,NA,2016-10-02 02:28:00,2016-10-02 02:30:00,0,0,658,51.75,154
"1471","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 6:30","10/2/16 6:41","Surface",NA,"",NA,NA,637,639,350,288,2016-10-02 02:30:00,2016-10-02 02:41:00,0,0,658,NA,638
"1472","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 6:41","10/2/16 6:44","Dive",1,"V",63,64.5,153,155,NA,NA,2016-10-02 02:41:00,2016-10-02 02:44:00,0,0,659,63.75,154
"1473","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 6:44","10/2/16 6:55","Surface",NA,"",NA,NA,693,695,381,313,2016-10-02 02:44:00,2016-10-02 02:55:00,0,0,659,NA,694
"1475","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:06","10/2/16 8:13","Dive",1,"V",356,363.5,457,459,NA,NA,2016-10-02 04:06:00,2016-10-02 04:13:00,4260,1,660,359.75,458
"1476","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:13","10/2/16 8:17","Surface",NA,"",NA,NA,219,221,206,14,2016-10-02 04:13:00,2016-10-02 04:17:00,0,0,660,NA,220
"1477","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:17","10/2/16 8:24","Dive",1,"U",284,291.5,435,437,NA,NA,2016-10-02 04:17:00,2016-10-02 04:24:00,0,0,661,287.75,436
"1478","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:24","10/2/16 8:27","Surface",NA,"",NA,NA,175,177,170,6,2016-10-02 04:24:00,2016-10-02 04:27:00,0,0,661,NA,176
"1479","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:27","10/2/16 8:35","Dive",1,"Square",316,323.5,473,475,NA,NA,2016-10-02 04:27:00,2016-10-02 04:35:00,0,0,662,319.75,474
"1480","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:35","10/2/16 8:38","Surface",NA,"",NA,NA,185,187,168,18,2016-10-02 04:35:00,2016-10-02 04:38:00,0,0,662,NA,186
"1481","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:38","10/2/16 8:47","Dive",1,"U",284,291.5,527,529,NA,NA,2016-10-02 04:38:00,2016-10-02 04:47:00,0,0,663,287.75,528
"1482","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:47","10/2/16 8:49","Surface",NA,"",NA,NA,157,159,133,25,2016-10-02 04:47:00,2016-10-02 04:49:00,0,0,663,NA,158
"1483","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:49","10/2/16 8:56","Dive",1,"Square",206,209.5,393,395,NA,NA,2016-10-02 04:49:00,2016-10-02 04:56:00,0,0,664,207.75,394
"1484","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 8:56","10/2/16 8:58","Surface",NA,"",NA,NA,125,127,122,4,2016-10-02 04:56:00,2016-10-02 04:58:00,0,0,664,NA,126
"1486","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 12:05","10/2/16 12:11","Dive",1,"U",230,233.5,405,407,NA,NA,2016-10-02 08:05:00,2016-10-02 08:11:00,11220,1,665,231.75,406
"1487","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 12:11","10/2/16 12:14","Surface",NA,"",NA,NA,147,149,115,33,2016-10-02 08:11:00,2016-10-02 08:14:00,0,0,665,NA,148
"1488","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 12:14","10/2/16 12:19","Dive",1,"U",93,94.5,343,345,NA,NA,2016-10-02 08:14:00,2016-10-02 08:19:00,0,0,666,93.75,344
"1489","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 12:19","10/2/16 12:22","Surface",NA,"",NA,NA,121,123,114,8,2016-10-02 08:19:00,2016-10-02 08:22:00,0,0,666,NA,122
"1490","Tt0022",110608,NA,"Transmission","Mk10",1,"10/2/16 12:22","10/2/16 12:27","Dive",1,"U",134,137.5,349,351,NA,NA,2016-10-02 08:22:00,2016-10-02 08:27:00,0,0,667,135.75,350
